Academic Year,County Code,District Code,School Code,County Name,District Name,School Name,District Type,School Type,"Educational 
Option Type","NSLP 
Provision 
Status","Charter 
School 
(Y/N)","Charter 
School 
Number","Charter 
Funding 
Type",IRC,Low Grade,High Grade,"Enrollment 
(K-12)","Free Meal 
Count 
(K-12)","Percent (%) 
Eligible Free 
(K-12)","FRPM Count 
(K-12)","Percent (%) 
Eligible FRPM 
(K-12)","Enrollment 
(Ages 5-17)","Free Meal 
Count 
(Ages 5-17)","Percent (%) 
Eligible Free 
(Ages 5-17)","FRPM Count 
(Ages 5-17)","Percent (%) 
Eligible FRPM 
(Ages 5-17)","CALPADS Fall 1 
Certification Status"
2019-2020,30,66670,106567,Orange,Santa Ana Unified,Nova Academy Early College High,Unified School District,High Schools (Public),Traditional,N/A,Yes,632,Directly funded,Y,9,12,406,280,0.69,339,0.835,392,271,0.691,329,0.839,Y
2019-2020,30,66670,108365,Orange,Santa Ana Unified,Segerstrom High,Unified School District,High Schools (Public),Traditional,CEP,No ,N/A,N/A,N,9,12,2480,1445,0.583,1735,0.7,2417,1406,0.582,1691,0.7,Y
2019-2020,30,66670,108373,Orange,Santa Ana Unified,Manuel Esqueda Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,8,1039,841,0.809,922,0.887,1028,834,0.811,913,0.888,Y
2019-2020,30,66670,109066,Orange,Santa Ana Unified,Orange County Educational Arts Academy,Unified School District,Elementary Schools (Public),Traditional,N/A,Yes,701,Directly funded,Y,K,8,625,328,0.525,429,0.686,612,321,0.525,419,0.685,Y
2019-2020,30,66670,114736,Orange,Santa Ana Unified,Hector G. Godinez,Unified School District,High Schools (Public),Traditional,CEP,No ,N/A,N/A,N,9,12,2355,1805,0.766,2026,0.86,2286,1746,0.764,1964,0.859,Y
2019-2020,30,66670,116582,Orange,Santa Ana Unified,Heroes Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,525,447,0.851,488,0.93,511,439,0.859,476,0.932,Y
2019-2020,30,66670,135897,Orange,Santa Ana Unified,Advanced Learning Academy,Unified School District,K-12 Schools (Public),Traditional,N/A,Yes,1765,Locally funded,N,3,12,361,280,0.776,308,0.853,361,280,0.776,308,0.853,Y
2019-2020,30,66670,3030475,Orange,Santa Ana Unified,Cesar E. Chavez High,Unified School District,Continuation High Schools,Continuation School,CEP,No ,N/A,N/A,N,9,12,366,310,0.847,325,0.888,240,201,0.838,212,0.883,Y
2019-2020,30,66670,3030491,Orange,Santa Ana Unified,Century High,Unified School District,High Schools (Public),Traditional,CEP,No ,N/A,N/A,N,9,12,1620,1334,0.823,1435,0.886,1508,1273,0.844,1368,0.907,Y
2019-2020,30,66670,3030608,Orange,Santa Ana Unified,Middle College High,Unified School District,Alternative Schools of Choice,Alternative School of Choice,CEP,No ,N/A,N/A,N,9,12,459,270,0.588,317,0.691,354,226,0.638,273,0.771,Y
2019-2020,30,66670,3030723,Orange,Santa Ana Unified,OCSA,Unified School District,High Schools (Public),Traditional,N/A,Yes,290,Directly funded,Y,7,12,2204,250,0.113,250,0.113,2171,247,0.114,247,0.114,Y
2019-2020,30,66670,3034998,Orange,Santa Ana Unified,Lorin Griset Academy,Unified School District,Continuation High Schools,Continuation School,CEP,No ,N/A,N/A,N,9,12,331,281,0.849,292,0.882,235,196,0.834,203,0.864,Y
2019-2020,30,66670,3035821,Orange,Santa Ana Unified,Saddleback High,Unified School District,High Schools (Public),Traditional,CEP,No ,N/A,N/A,N,7,12,1525,1156,0.758,1271,0.833,1463,1104,0.755,1215,0.83,Y
2019-2020,30,66670,3036357,Orange,Santa Ana Unified,Santa Ana High,Unified School District,High Schools (Public),Traditional,CEP,No ,N/A,N/A,N,9,12,3260,2699,0.828,2854,0.875,3107,2566,0.826,2720,0.875,Y
2019-2020,30,66670,3036456,Orange,Santa Ana Unified,Valley High,Unified School District,High Schools (Public),Traditional,CEP,No ,N/A,N/A,N,9,12,2252,1863,0.827,1969,0.874,2109,1750,0.83,1851,0.878,Y
2019-2020,30,66670,6030209,Orange,Santa Ana Unified,Adams Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,411,316,0.769,355,0.864,398,309,0.776,346,0.869,Y
2019-2020,30,66670,6030217,Orange,Santa Ana Unified,Andrew Jackson Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,672,551,0.82,596,0.887,660,541,0.82,585,0.886,Y
2019-2020,30,66670,6030225,Orange,Santa Ana Unified,Carl Harvey Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,399,331,0.83,364,0.912,387,322,0.832,353,0.912,Y
2019-2020,30,66670,6030233,Orange,Santa Ana Unified,Diamond Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,470,383,0.815,412,0.877,470,383,0.815,412,0.877,Y
2019-2020,30,66670,6030241,Orange,Santa Ana Unified,Thomas A. Edison Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,463,359,0.775,396,0.855,458,355,0.775,392,0.856,Y
2019-2020,30,66670,6030266,Orange,Santa Ana Unified,Fremont Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,480,370,0.771,412,0.858,476,369,0.775,410,0.861,Y
2019-2020,30,66670,6030274,Orange,Santa Ana Unified,Hoover Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,334,265,0.793,289,0.865,326,258,0.791,282,0.865,Y
2019-2020,30,66670,6030282,Orange,Santa Ana Unified,Jefferson Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,660,428,0.648,499,0.756,644,418,0.649,489,0.759,Y
2019-2020,30,66670,6030308,Orange,Santa Ana Unified,Abraham Lincoln Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,691,569,0.823,616,0.891,682,562,0.824,608,0.891,Y
2019-2020,30,66670,6030316,Orange,Santa Ana Unified,Lowell Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,630,503,0.798,556,0.883,621,498,0.802,548,0.882,Y
2019-2020,30,66670,6030324,Orange,Santa Ana Unified,Madison Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,6,989,839,0.848,909,0.919,969,821,0.847,890,0.918,Y
2019-2020,30,66670,6030332,Orange,Santa Ana Unified,Martin Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,620,513,0.827,561,0.905,608,502,0.826,549,0.903,Y
2019-2020,30,66670,6030357,Orange,Santa Ana Unified,Monroe Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,272,217,0.798,232,0.853,267,214,0.801,229,0.858,Y
2019-2020,30,66670,6030365,Orange,Santa Ana Unified,Monte Vista Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,458,413,0.902,433,0.945,452,410,0.907,428,0.947,Y
2019-2020,30,66670,6030399,Orange,Santa Ana Unified,Theodore Roosevelt Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,556,491,0.883,528,0.95,542,479,0.884,514,0.948,Y
2019-2020,30,66670,6030407,Orange,Santa Ana Unified,Santiago Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,8,1103,571,0.518,711,0.645,1088,565,0.519,703,0.646,Y
2019-2020,30,66670,6030415,Orange,Santa Ana Unified,Sierra Preparatory Academy,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,N/A,N/A,N,6,8,673,594,0.883,626,0.93,673,594,0.883,626,0.93,Y
2019-2020,30,66670,6030431,Orange,Santa Ana Unified,Washington Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,690,611,0.886,636,0.922,673,596,0.886,620,0.921,Y
2019-2020,30,66670,6030449,Orange,Santa Ana Unified,Wilson Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,507,425,0.838,455,0.897,495,416,0.84,444,0.897,Y
2019-2020,30,66670,6058978,Orange,Santa Ana Unified,Julia C. Lathrop Intermediate,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,N/A,N/A,N,6,8,876,750,0.856,804,0.918,876,750,0.856,804,0.918,Y
2019-2020,30,66670,6058986,Orange,Santa Ana Unified,Gerald P. Carr Intermediate,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,N/A,N/A,N,6,8,1424,1220,0.857,1300,0.913,1424,1220,0.857,1300,0.913,Y
2019-2020,30,66670,6061741,Orange,Santa Ana Unified,McFadden Intermediate,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,N/A,N/A,N,6,8,1140,882,0.774,987,0.866,1140,882,0.774,987,0.866,Y
2019-2020,30,66670,6061758,Orange,Santa Ana Unified,Willard Intermediate,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,N/A,N/A,N,6,8,658,589,0.895,616,0.936,658,589,0.895,616,0.936,Y
2019-2020,30,66670,6071195,Orange,Santa Ana Unified,Taft Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,6,513,343,0.669,395,0.77,504,338,0.671,389,0.772,Y
2019-2020,30,66670,6095152,Orange,Santa Ana Unified,Franklin Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,377,301,0.798,329,0.873,373,299,0.802,326,0.874,Y
2019-2020,30,66670,6098552,Orange,Santa Ana Unified,John Muir Fundamental Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,787,414,0.526,492,0.625,772,407,0.527,484,0.627,Y
2019-2020,30,66670,6099816,Orange,Santa Ana Unified,Greenville Fundamental Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,1002,514,0.513,642,0.641,990,508,0.513,635,0.641,Y
2019-2020,30,66670,6102826,Orange,Santa Ana Unified,Douglas MacArthur Fundamental Intermediate,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,N/A,N/A,N,6,8,1190,607,0.51,772,0.649,1190,607,0.51,772,0.649,Y
2019-2020,30,66670,6106165,Orange,Santa Ana Unified,Jose Sepulveda Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,342,276,0.807,304,0.889,333,267,0.802,295,0.886,Y
2019-2020,30,66670,6107692,Orange,Santa Ana Unified,John F. Kennedy Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,581,505,0.869,550,0.947,563,488,0.867,533,0.947,Y
2019-2020,30,66670,6108484,Orange,Santa Ana Unified,Garfield Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,664,539,0.812,586,0.883,654,529,0.809,576,0.881,Y
2019-2020,30,66670,6109904,Orange,Santa Ana Unified,Pio Pico Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,512,399,0.779,445,0.869,505,393,0.778,438,0.867,Y
2019-2020,30,66670,6110175,Orange,Santa Ana Unified,George Washington Carver Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,4,439,357,0.813,390,0.888,422,341,0.808,374,0.886,Y
2019-2020,30,66670,6110183,Orange,Santa Ana Unified,Martin R. Heninger Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,8,1113,959,0.862,1022,0.918,1103,950,0.861,1012,0.917,Y
2019-2020,30,66670,6111298,Orange,Santa Ana Unified,Walker Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,399,308,0.772,346,0.867,394,305,0.774,343,0.871,Y
2019-2020,30,66670,6113377,Orange,Santa Ana Unified,Martin Luther King Jr. Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,609,526,0.864,559,0.918,598,517,0.865,549,0.918,Y
2019-2020,30,66670,6114631,Orange,Santa Ana Unified,Wallace R. Davis Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,512,466,0.91,490,0.957,503,459,0.913,482,0.958,Y
2019-2020,30,66670,6115133,Orange,Santa Ana Unified,REACH Academy,Unified School District,District Community Day Schools,Community Day School,CEP,No ,N/A,N/A,N,6,12,42,39,0.929,40,0.952,38,35,0.921,36,0.947,Y
2019-2020,30,66670,6115588,Orange,Santa Ana Unified,Raymond A. Villa Fundamental Intermediate,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,N/A,N/A,N,6,8,1375,1158,0.842,1236,0.899,1375,1158,0.842,1236,0.899,Y
2019-2020,30,66670,6115836,Orange,Santa Ana Unified,Romero-Cruz Academy,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,8,1009,831,0.824,896,0.888,1001,825,0.824,889,0.888,Y
2019-2020,30,66670,6116917,Orange,Santa Ana Unified,Jim Thorpe Fundamental,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,886,442,0.499,538,0.607,868,438,0.505,530,0.611,Y
2019-2020,30,66670,6117899,Orange,Santa Ana Unified,Gonzalo Felicitas Mendez Fundamental Intermediate,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,N/A,N/A,N,6,8,1428,1105,0.774,1233,0.863,1428,1105,0.774,1233,0.863,Y
2019-2020,30,66670,6119127,Orange,Santa Ana Unified,El Sol Santa Ana Science and Arts Academy,Unified School District,Elementary Schools (Public),Traditional,N/A,Yes,365,Directly funded,Y,K,8,920,480,0.522,596,0.648,904,472,0.522,586,0.648,Y
2019-2020,30,66696,1,Orange,Savanna Elementary,"Nonpublic, Nonsectarian Schools",Elementary School District,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,1,0.333,1,0.333,3,1,0.333,1,0.333,Y
2019-2020,30,66696,6030456,Orange,Savanna Elementary,Cerritos Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,6,427,209,0.489,247,0.578,412,206,0.5,242,0.587,Y
2019-2020,30,66696,6030464,Orange,Savanna Elementary,Hansen Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,6,562,403,0.717,442,0.786,549,393,0.716,431,0.785,Y
2019-2020,30,66696,6030472,Orange,Savanna Elementary,Holder Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,6,511,305,0.597,344,0.673,474,283,0.597,319,0.673,Y
2019-2020,30,66696,6030506,Orange,Savanna Elementary,Twila Reid Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,6,592,386,0.652,432,0.73,580,380,0.655,424,0.731,Y
2019-2020,30,66746,1,Orange,Westminster,"Nonpublic, Nonsectarian Schools",Elementary School District,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6,5,0.833,5,0.833,6,5,0.833,5,0.833,Y
2019-2020,30,66746,119925,Orange,Westminster,Ada Clegg Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,5,537,238,0.443,290,0.54,526,233,0.443,284,0.54,Y
2019-2020,30,66746,6030712,Orange,Westminster,Helen Stacey Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,6,8,944,424,0.449,499,0.529,944,424,0.449,499,0.529,Y
2019-2020,30,66746,6030720,Orange,Westminster,Schroeder Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,6,540,184,0.341,207,0.383,535,183,0.342,205,0.383,Y
2019-2020,30,66746,6030738,Orange,Westminster,Demille Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,6,492,357,0.726,401,0.815,483,350,0.725,392,0.812,Y
2019-2020,30,66746,6030753,Orange,Westminster,Finley Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,5,383,294,0.768,341,0.89,378,293,0.775,337,0.892,Y
2019-2020,30,66746,6030761,Orange,Westminster,Eastwood Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,6,557,129,0.232,157,0.282,549,127,0.231,154,0.281,Y
2019-2020,30,66746,6030787,Orange,Westminster,Fryberger Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,5,392,281,0.717,319,0.814,378,270,0.714,306,0.81,Y
2019-2020,30,66746,6030795,Orange,Westminster,Anderson Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,6,549,431,0.785,493,0.898,539,423,0.785,483,0.896,Y
2019-2020,30,66746,6030811,Orange,Westminster,Meairs Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,5,541,423,0.782,480,0.887,532,416,0.782,472,0.887,Y
2019-2020,30,66746,6030829,Orange,Westminster,Jessie Hayden Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,5,716,515,0.719,586,0.818,698,503,0.721,573,0.821,Y
2019-2020,30,66746,6030837,Orange,Westminster,Webber Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,6,346,264,0.763,308,0.89,340,259,0.762,302,0.888,Y
2019-2020,30,66746,6030852,Orange,Westminster,Willmore Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,5,448,302,0.674,356,0.795,436,295,0.677,347,0.796,Y
2019-2020,30,66746,6030860,Orange,Westminster,Schmitt Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,5,358,294,0.821,329,0.919,358,294,0.821,329,0.919,Y
2019-2020,30,66746,6030878,Orange,Westminster,Johnson Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,6,8,681,492,0.722,590,0.866,681,492,0.722,590,0.866,Y
2019-2020,30,66746,6030886,Orange,Westminster,Sequoia Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,6,520,246,0.473,294,0.565,511,238,0.466,286,0.56,Y
2019-2020,30,66746,6030928,Orange,Westminster,Warner Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,6,8,1026,757,0.738,862,0.84,1026,757,0.738,862,0.84,Y
2019-2020,30,73635,1,Orange,Saddleback Valley Unified,"Nonpublic, Nonsectarian Schools",Unified School District,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29,12,0.414,12,0.414,28,12,0.429,12,0.429,Y
2019-2020,30,73635,3030061,Orange,Saddleback Valley Unified,El Toro High,Unified School District,High Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,9,12,2322,612,0.264,688,0.296,2247,591,0.263,666,0.296,Y
2019-2020,30,73635,3030079,Orange,Saddleback Valley Unified,Silverado High,Unified School District,Continuation High Schools,Continuation School,Not Participating,No ,N/A,N/A,N,9,12,226,133,0.588,140,0.619,202,120,0.594,126,0.624,Y
2019-2020,30,73635,3030244,Orange,Saddleback Valley Unified,Laguna Hills High,Unified School District,High Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,9,12,1500,483,0.322,538,0.359,1450,463,0.319,516,0.356,Y
2019-2020,30,73635,3030392,Orange,Saddleback Valley Unified,Trabuco Hills High,Unified School District,High Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,9,12,2788,487,0.175,546,0.196,2699,471,0.175,529,0.196,Y
2019-2020,30,73635,3030509,Orange,Saddleback Valley Unified,SVUSD Virtual Academy (Alternative),Unified School District,Alternative Schools of Choice,Alternative School of Choice,N/A,No ,N/A,N/A,N,K,12,91,11,0.121,11,0.121,86,11,0.128,11,0.128,Y
2019-2020,30,73635,3034956,Orange,Saddleback Valley Unified,Mission Viejo High,Unified School District,High Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,9,12,2025,425,0.21,470,0.232,1949,413,0.212,457,0.234,Y
2019-2020,30,73635,6030142,Orange,Saddleback Valley Unified,La Paz Intermediate,Unified School District,Intermediate/Middle Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,7,8,869,208,0.239,225,0.259,869,208,0.239,225,0.259,Y
2019-2020,30,73635,6030159,Orange,Saddleback Valley Unified,Linda Vista Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,6,323,230,0.712,246,0.762,323,230,0.712,246,0.762,Y
