Academic Year,County Code,District Code,School Code,County Name,District Name,School Name,District Type,School Type,"Educational 
Option Type","NSLP 
Provision 
Status","Charter 
School 
(Y/N)","Charter 
School 
Number","Charter 
Funding 
Type",IRC,Low Grade,High Grade,"Enrollment 
(K-12)","Free Meal 
Count 
(K-12)","Percent (%) 
Eligible Free 
(K-12)","FRPM Count 
(K-12)","Percent (%) 
Eligible FRPM 
(K-12)","Enrollment 
(Ages 5-17)","Free Meal 
Count 
(Ages 5-17)","Percent (%) 
Eligible Free 
(Ages 5-17)","FRPM Count 
(Ages 5-17)","Percent (%) 
Eligible FRPM 
(Ages 5-17)","CALPADS Fall 1 
Certification Status"
2018-2019,24,65631,6025324,Merced,Atwater Elementary,Bellevue Elementary,Elementary School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,6,691,610,0.883,643,0.931,674,594,0.881,626,0.929,Y
2018-2019,24,65631,6025332,Merced,Atwater Elementary,Elmer Wood Elementary,Elementary School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,6,560,352,0.629,407,0.727,549,345,0.628,398,0.725,Y
2018-2019,24,65631,6025340,Merced,Atwater Elementary,Mitchell Elementary,Elementary School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,6,591,395,0.668,426,0.721,591,395,0.668,426,0.721,Y
2018-2019,24,65631,6025357,Merced,Atwater Elementary,Mitchell Intermediate,Elementary School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,N/A,N/A,N,7,8,837,548,0.655,640,0.765,837,548,0.655,640,0.765,Y
2018-2019,24,65631,6025365,Merced,Atwater Elementary,Shaffer Elementary,Elementary School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,6,548,428,0.781,466,0.85,531,416,0.783,452,0.851,Y
2018-2019,24,65631,6025373,Merced,Atwater Elementary,Thomas Olaeta Elementary,Elementary School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,6,601,347,0.577,395,0.657,592,338,0.571,386,0.652,Y
2018-2019,24,65631,6113161,Merced,Atwater Elementary,Peggy Heller Elementary,Elementary School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,7,665,321,0.483,395,0.594,653,316,0.484,387,0.593,Y
2018-2019,24,65649,6025381,Merced,Ballico-Cressey Elementary,Ballico-Cressey Community Charter,Elementary School District,Elementary Schools (Public),Traditional,N/A,Yes,1980,Locally funded,N,1,8,323,158,0.489,206,0.638,322,158,0.491,206,0.64,Y
2018-2019,24,65649,6025399,Merced,Ballico-Cressey Elementary,Cressey Elementary,Elementary School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,2,49,25,0.51,27,0.551,38,20,0.526,22,0.579,Y
2018-2019,24,65680,6025456,Merced,El Nido Elementary,El Nido Elementary,Elementary School District,Elementary Schools (Public),Traditional,Provision 2,No ,N/A,N/A,N,K,8,181,137,0.757,154,0.851,180,137,0.761,153,0.85,Y
2018-2019,24,65698,2430080,Merced,Hilmar Unified,Irwin High (Continuation),Unified School District,Continuation High Schools,Continuation School,CEP,No ,N/A,N/A,N,9,12,23,15,0.652,15,0.652,23,15,0.652,15,0.652,Y
2018-2019,24,65698,2430106,Merced,Hilmar Unified,Colony Basic Skills Alternative High,Unified School District,Alternative Schools of Choice,Alternative School of Choice,N/A,No ,N/A,N/A,N,9,12,2,1,0.5,1,0.5,2,1,0.5,1,0.5,Y
2018-2019,24,65698,2432409,Merced,Hilmar Unified,Hilmar High,Unified School District,High Schools (Public),Traditional,N/A,No ,N/A,N/A,N,9,12,696,310,0.445,372,0.534,680,306,0.45,366,0.538,Y
2018-2019,24,65698,6025464,Merced,Hilmar Unified,Elim Elementary,Unified School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,5,999,438,0.438,511,0.512,920,406,0.441,474,0.515,Y
2018-2019,24,65698,6025472,Merced,Hilmar Unified,Merquin Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,128,99,0.773,110,0.859,113,88,0.779,98,0.867,Y
2018-2019,24,65698,6109458,Merced,Hilmar Unified,Hilmar Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,N/A,No ,N/A,N/A,N,6,8,540,271,0.502,321,0.594,540,271,0.502,321,0.594,Y
2018-2019,24,65722,6025498,Merced,Le Grand Union Elementary,Le Grand Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,CEP,No ,N/A,N/A,N,K,8,371,254,0.685,264,0.712,363,248,0.683,258,0.711,Y
2018-2019,24,65730,2430064,Merced,Le Grand Union High,Granada High,High School District,Continuation High Schools,Continuation School,CEP,No ,N/A,N/A,N,9,12,32,28,0.875,31,0.969,32,28,0.875,31,0.969,Y
2018-2019,24,65730,2433001,Merced,Le Grand Union High,Le Grand High,High School District,High Schools (Public),Traditional,CEP,No ,N/A,N/A,N,9,12,479,340,0.71,378,0.789,461,327,0.709,364,0.79,Y
2018-2019,24,65748,6025506,Merced,Livingston Union,Campus Park Elementary,Elementary School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,454,369,0.813,413,0.91,438,355,0.811,397,0.906,Y
2018-2019,24,65748,6025514,Merced,Livingston Union,Livingston Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,N/A,N/A,N,6,8,830,570,0.687,682,0.822,830,570,0.687,682,0.822,Y
2018-2019,24,65748,6025522,Merced,Livingston Union,Selma Herndon Elementary,Elementary School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,634,444,0.7,515,0.812,616,429,0.696,499,0.81,Y
2018-2019,24,65748,6109649,Merced,Livingston Union,Yamato Colony Elementary,Elementary School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,546,382,0.7,466,0.853,523,368,0.704,448,0.857,Y
2018-2019,24,65755,102624,Merced,Los Banos Unified,Lorena Falasco Elementary,Unified School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,6,843,586,0.695,692,0.821,843,586,0.695,692,0.821,Y
2018-2019,24,65755,119073,Merced,Los Banos Unified,Crossroads Alternative Education Center,Unified School District,Alternative Schools of Choice,Alternative School of Choice,N/A,No ,N/A,N/A,N,K,12,112,65,0.58,66,0.589,108,61,0.565,62,0.574,Y
2018-2019,24,65755,120923,Merced,Los Banos Unified,Pacheco High,Unified School District,High Schools (Public),Traditional,N/A,No ,N/A,N/A,N,9,12,1761,1108,0.629,1326,0.753,1724,1087,0.631,1302,0.755,Y
2018-2019,24,65755,127597,Merced,Los Banos Unified,Mercey Springs Elementary,Unified School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,6,792,586,0.74,650,0.821,792,586,0.74,650,0.821,Y
2018-2019,24,65755,133413,Merced,Los Banos Unified,Creekside Junior High,Unified School District,Junior High Schools (Public),Traditional,N/A,No ,N/A,N/A,N,7,8,905,582,0.643,660,0.729,905,582,0.643,660,0.729,Y
2018-2019,24,65755,136895,Merced,Los Banos Unified,Transitional Kindergarten Center,Unified School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,K,119,65,0.546,72,0.605,49,28,0.571,31,0.633,Y
2018-2019,24,65755,2431492,Merced,Los Banos Unified,San Luis High (Continuation),Unified School District,Continuation High Schools,Continuation School,N/A,No ,N/A,N/A,N,9,12,102,80,0.784,84,0.824,94,75,0.798,79,0.84,Y
2018-2019,24,65755,2434207,Merced,Los Banos Unified,Los Banos High,Unified School District,High Schools (Public),Traditional,N/A,No ,N/A,N/A,N,9,12,1411,768,0.544,873,0.619,1381,752,0.545,856,0.62,Y
2018-2019,24,65755,6025530,Merced,Los Banos Unified,Charleston Elementary,Unified School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,6,380,170,0.447,212,0.558,380,170,0.447,212,0.558,Y
2018-2019,24,65755,6025548,Merced,Los Banos Unified,Henry Miller Elementary,Unified School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,6,872,644,0.739,724,0.83,871,643,0.738,723,0.83,Y
2018-2019,24,65755,6025555,Merced,Los Banos Unified,Los Banos Elementary,Unified School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,6,835,638,0.764,699,0.837,835,638,0.764,699,0.837,Y
2018-2019,24,65755,6025563,Merced,Los Banos Unified,R. M. Miano Elementary,Unified School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,6,871,668,0.767,767,0.881,871,668,0.767,767,0.881,Y
2018-2019,24,65755,6025571,Merced,Los Banos Unified,Volta Elementary,Unified School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,6,471,254,0.539,303,0.643,471,254,0.539,303,0.643,Y
2018-2019,24,65755,6058689,Merced,Los Banos Unified,Los Banos Junior High,Unified School District,Intermediate/Middle Schools (Public),Traditional,N/A,No ,N/A,N/A,N,7,8,926,631,0.681,755,0.815,926,631,0.681,755,0.815,Y
2018-2019,24,65755,6116156,Merced,Los Banos Unified,Westside Union Elementary,Unified School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,6,675,412,0.61,495,0.733,674,412,0.611,494,0.733,Y
2018-2019,24,65763,6025589,Merced,McSwain Union Elementary,McSwain Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,N/A,No ,N/A,N/A,N,K,8,876,283,0.323,347,0.396,860,276,0.321,339,0.394,Y
2018-2019,24,65771,1,Merced,Merced City Elementary,"Nonpublic, Nonsectarian Schools",Elementary School District,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7,5,0.714,6,0.857,7,5,0.714,6,0.857,Y
2018-2019,24,65771,112615,Merced,Merced City Elementary,Joe Stefani,Elementary School District,Elementary Schools (Public),Traditional,Breakfast Provision 2,No ,N/A,N/A,N,3,6,586,435,0.742,485,0.828,586,435,0.742,485,0.828,Y
2018-2019,24,65771,131664,Merced,Merced City Elementary,Rudolph Rivera Elementary,Elementary School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,6,730,482,0.66,526,0.721,717,475,0.662,518,0.722,Y
2018-2019,24,65771,6025597,Merced,Merced City Elementary,Ada Givens Elementary,Elementary School District,Elementary Schools (Public),Traditional,Breakfast Provision 2,No ,N/A,N/A,N,K,6,573,368,0.642,413,0.721,560,362,0.646,407,0.727,Y
2018-2019,24,65771,6025605,Merced,Merced City Elementary,Charles Wright Elementary,Elementary School District,Elementary Schools (Public),Traditional,Breakfast Provision 2,No ,N/A,N/A,N,K,6,557,446,0.801,474,0.851,543,434,0.799,462,0.851,Y
2018-2019,24,65771,6025613,Merced,Merced City Elementary,Donn B. Chenoweth Elementary,Elementary School District,Elementary Schools (Public),Traditional,Breakfast Provision 2,No ,N/A,N/A,N,K,6,720,359,0.499,400,0.556,705,350,0.496,390,0.553,Y
2018-2019,24,65771,6025621,Merced,Merced City Elementary,Franklin Elementary,Elementary School District,Elementary Schools (Public),Traditional,Breakfast Provision 2,No ,N/A,N/A,N,K,3,635,447,0.704,498,0.784,616,434,0.705,483,0.784,Y
2018-2019,24,65771,6025647,Merced,Merced City Elementary,Herbert Hoover Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,Breakfast Provision 2,No ,N/A,N/A,N,7,8,605,461,0.762,485,0.802,605,461,0.762,485,0.802,Y
2018-2019,24,65771,6025654,Merced,Merced City Elementary,John C. Fremont Elementary,Elementary School District,Elementary Schools (Public),Traditional,Breakfast Provision 2,No ,N/A,N/A,N,K,6,571,481,0.842,510,0.893,558,472,0.846,499,0.894,Y
2018-2019,24,65771,6025662,Merced,Merced City Elementary,John Muir Elementary,Elementary School District,Elementary Schools (Public),Traditional,Breakfast Provision 2,No ,N/A,N/A,N,K,6,611,526,0.861,556,0.91,604,519,0.859,549,0.909,Y
2018-2019,24,65771,6025670,Merced,Merced City Elementary,Luther Burbank Elementary,Elementary School District,Elementary Schools (Public),Traditional,Breakfast Provision 2,No ,N/A,N/A,N,K,6,619,362,0.585,413,0.667,610,355,0.582,405,0.664,Y
2018-2019,24,65771,6025688,Merced,Merced City Elementary,Margaret Sheehy Elementary,Elementary School District,Elementary Schools (Public),Traditional,Breakfast Provision 2,No ,N/A,N/A,N,K,6,576,504,0.875,518,0.899,564,492,0.872,506,0.897,Y
2018-2019,24,65771,6025696,Merced,Merced City Elementary,Rudolph Rivera Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,Breakfast Provision 2,No ,N/A,N/A,N,7,8,592,412,0.696,466,0.787,592,412,0.696,466,0.787,Y
2018-2019,24,65771,6025704,Merced,Merced City Elementary,Tenaya Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,Breakfast Provision 2,No ,N/A,N/A,N,7,8,593,500,0.843,532,0.897,593,500,0.843,532,0.897,Y
2018-2019,24,65771,6105647,Merced,Merced City Elementary,Allan Peterson Elementary,Elementary School District,Elementary Schools (Public),Traditional,Breakfast Provision 2,No ,N/A,N/A,N,K,6,609,263,0.432,319,0.524,599,258,0.431,314,0.524,Y
2018-2019,24,65771,6105852,Merced,Merced City Elementary,Leontine Gracey Elementary,Elementary School District,Elementary Schools (Public),Traditional,Breakfast Provision 2,No ,N/A,N/A,N,K,6,584,479,0.82,514,0.88,576,471,0.818,506,0.878,Y
2018-2019,24,65771,6107908,Merced,Merced City Elementary,Alicia Reyes Elementary,Elementary School District,Elementary Schools (Public),Traditional,Breakfast Provision 2,No ,N/A,N/A,N,K,6,678,611,0.901,636,0.938,666,599,0.899,624,0.937,Y
2018-2019,24,65771,6112288,Merced,Merced City Elementary,Herbert H. Cruickshank Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,Breakfast Provision 2,No ,N/A,N/A,N,7,8,550,258,0.469,310,0.564,550,258,0.469,310,0.564,Y
2018-2019,24,65771,6115729,Merced,Merced City Elementary,Don Stowell Elementary,Elementary School District,Elementary Schools (Public),Traditional,Breakfast Provision 2,No ,N/A,N/A,N,K,6,598,564,0.943,573,0.958,585,552,0.944,561,0.959,Y
2018-2019,24,65771,6118889,Merced,Merced City Elementary,Merced City School District Community Day,Elementary School District,District Community Day Schools,Community Day School,N/A,No ,N/A,N/A,N,K,6,15,13,0.867,13,0.867,15,13,0.867,13,0.867,Y
2018-2019,24,65789,107672,Merced,Merced Union High,Sequoia High,High School District,District Community Day Schools,Community Day School,CEP,No ,N/A,N/A,N,9,12,70,63,0.9,65,0.929,70,63,0.9,65,0.929,Y
2018-2019,24,65789,127373,Merced,Merced Union High,El Capitan High,High School District,High Schools (Public),Traditional,N/A,No ,N/A,N/A,N,9,12,1631,942,0.578,1091,0.669,1598,920,0.576,1068,0.668,Y
2018-2019,24,65789,2430049,Merced,Merced Union High,Independence High (Alternative),High School District,Alternative Schools of Choice,Alternative School of Choice,CEP,No ,N/A,N/A,N,9,12,55,48,0.873,49,0.891,47,40,0.851,41,0.872,Y
2018-2019,24,65789,2430098,Merced,Merced Union High,Golden Valley High,High School District,High Schools (Public),Traditional,N/A,No ,N/A,N/A,N,9,12,1752,1241,0.708,1422,0.812,1712,1210,0.707,1386,0.81,Y
2018-2019,24,65789,2430205,Merced,Merced Union High,Buhach Colony High,High School District,High Schools (Public),Traditional,N/A,No ,N/A,N/A,N,9,12,1917,1134,0.592,1329,0.693,1877,1106,0.589,1300,0.693,Y
2018-2019,24,65789,2430601,Merced,Merced Union High,Atwater High,High School District,High Schools (Public),Traditional,N/A,No ,N/A,N/A,N,9,12,1860,1238,0.666,1449,0.779,1813,1203,0.664,1411,0.778,Y
2018-2019,24,65789,2433605,Merced,Merced Union High,Livingston High,High School District,High Schools (Public),Traditional,N/A,No ,N/A,N/A,N,9,12,1243,822,0.661,995,0.8,1212,797,0.658,968,0.799,Y
2018-2019,24,65789,2435204,Merced,Merced Union High,Merced High,High School District,High Schools (Public),Traditional,N/A,No ,N/A,N/A,N,9,12,1723,1134,0.658,1291,0.749,1683,1103,0.655,1259,0.748,Y
2018-2019,24,65789,2439602,Merced,Merced Union High,Yosemite High (Continuation),High School District,Continuation High Schools,Continuation School,N/A,No ,N/A,N/A,N,9,12,272,243,0.893,261,0.96,208,188,0.904,200,0.962,Y
2018-2019,24,65813,6025779,Merced,Plainsburg Union Elementary,Plainsburg Union Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,N/A,No ,N/A,N/A,N,K,8,110,45,0.409,52,0.473,109,45,0.413,52,0.477,Y
2018-2019,24,65821,6025787,Merced,Planada Elementary,Planada Elementary,Elementary School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,P,5,561,503,0.897,531,0.947,548,491,0.896,518,0.945,Y
2018-2019,24,65821,6120448,Merced,Planada Elementary,Cesar E. Chavez Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,N/A,N/A,N,6,8,272,214,0.787,227,0.835,272,214,0.787,227,0.835,Y
2018-2019,24,65839,6025795,Merced,Snelling-Merced Falls Union Elementary,Snelling-Merced Falls Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,N/A,No ,N/A,N/A,N,K,8,78,55,0.705,57,0.731,77,54,0.701,56,0.727,Y
2018-2019,24,65862,114074,Merced,Weaver Union,Farmdale Elementary,Elementary School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,887,729,0.822,782,0.882,872,717,0.822,770,0.883,Y
2018-2019,24,65862,6025811,Merced,Weaver Union,Weaver Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,N/A,N/A,N,6,8,930,697,0.749,755,0.812,930,697,0.749,755,0.812,Y
2018-2019,24,65862,6111991,Merced,Weaver Union,Pioneer Elementary,Elementary School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,1054,760,0.721,834,0.791,1039,753,0.725,822,0.791,Y
2018-2019,24,65870,111294,Merced,Winton,Winfield Elementary,Elementary School District,Elementary Schools (Public),Traditional,Provision 2,No ,N/A,N/A,N,K,5,464,396,0.853,427,0.92,446,383,0.859,414,0.928,Y
2018-2019,24,65870,6025829,Merced,Winton,Frank Sparkes Elementary,Elementary School District,Elementary Schools (Public),Traditional,Provision 2,No ,N/A,N/A,N,K,5,444,375,0.845,421,0.948,444,375,0.845,421,0.948,Y
2018-2019,24,65870,6025837,Merced,Winton,Sybil N. Crookham Elementary,Elementary School District,Elementary Schools (Public),Traditional,Provision 2,No ,N/A,N/A,N,K,5,410,373,0.91,398,0.971,395,360,0.911,384,0.972,Y
2018-2019,24,65870,6109425,Merced,Winton,Winton Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,Provision 2,No ,N/A,N/A,N,6,8,663,530,0.799,595,0.897,663,530,0.799,595,0.897,Y
2018-2019,24,73619,2430031,Merced,Gustine Unified,Pioneer High (Continuation),Unified School District,Continuation High Schools,Continuation School,N/A,No ,N/A,N/A,N,9,12,26,21,0.808,22,0.846,25,20,0.8,21,0.84,Y
2018-2019,24,73619,2431807,Merced,Gustine Unified,Gustine High,Unified School District,High Schools (Public),Traditional,CEP,No ,N/A,N/A,N,9,12,565,396,0.701,461,0.816,554,390,0.704,454,0.819,Y
2018-2019,24,73619,6025720,Merced,Gustine Unified,Gustine Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,570,408,0.716,451,0.791,552,395,0.716,436,0.79,Y
2018-2019,24,73619,6025746,Merced,Gustine Unified,Romero Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,245,237,0.967,238,0.971,245,237,0.967,238,0.971,Y
2018-2019,24,73619,6103766,Merced,Gustine Unified,Gustine Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,N/A,N/A,N,6,8,440,281,0.639,311,0.707,440,281,0.639,311,0.707,Y
2018-2019,24,73726,6025803,Merced,Merced River Union Elementary,Washington Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,N/A,No ,N/A,N/A,N,P,8,177,127,0.718,139,0.785,173,124,0.717,136,0.786,Y
2018-2019,24,75317,1,Merced,Dos Palos Oro Loma Joint Unified,"Nonpublic, Nonsectarian Schools",Unified School District,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,2,1,2,1,2,2,1,2,1,Y
2018-2019,24,75317,123091,Merced,Dos Palos Oro Loma Joint Unified,Westside Community Day Middle High,Unified School District,District Community Day Schools,Community Day School,N/A,No ,N/A,N/A,N,7,12,7,7,1,7,1,7,7,1,7,1,Y
2018-2019,24,75317,2430015,Merced,Dos Palos Oro Loma Joint Unified,Westside High,Unified School District,Continuation High Schools,Continuation School,CEP,No ,N/A,N/A,N,9,12,50,40,0.8,44,0.88,44,34,0.773,38,0.864,Y
2018-2019,24,75317,2431203,Merced,Dos Palos Oro Loma Joint Unified,Dos Palos High,Unified School District,High Schools (Public),Traditional,CEP,No ,N/A,N/A,N,9,12,664,421,0.634,520,0.783,639,405,0.634,501,0.784,Y
2018-2019,24,75317,6025423,Merced,Dos Palos Oro Loma Joint Unified,Bryant Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,N/A,N/A,N,6,8,579,436,0.753,513,0.886,579,436,0.753,513,0.886,Y
2018-2019,24,75317,6025431,Merced,Dos Palos Oro Loma Joint Unified,Dos Palos Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,2,566,452,0.799,498,0.88,540,430,0.796,476,0.881,Y
2018-2019,24,75317,6112940,Merced,Dos Palos Oro Loma Joint Unified,Bernhard Marks Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,3,5,559,433,0.775,492,0.88,559,433,0.775,492,0.88,Y
